"rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
2010,3,1,1,9,"次卧","中楼层","否","大兴","集中供暖"
3960,3,1,1,15,"主卧","低楼层","是","昌平","自采暖"
2340,3,1,1,14,"主卧","低楼层","是","大兴","集中供暖"
2490,2,1,1,20,"主卧","中楼层","否","大兴","集中供暖"
2990,4,1,2,18,"主卧","高楼层","否","朝阳","自采暖"
2990,3,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
3830,3,1,1,11,"主卧","高楼层","是","朝阳","集中供暖"
2560,4,1,1,12,"次卧","高楼层","是","昌平","自采暖"
3230,5,1,1,11,"次卧","高楼层","是","丰台","集中供暖"
3060,3,1,1,29,"主卧","中楼层","是","大兴","集中供暖"
2360,4,1,1,22,"次卧","中楼层","否","昌平","集中供暖"
2330,4,1,1,13,"次卧","低楼层","是","大兴","集中供暖"
1660,4,1,1,7,"次卧","中楼层","是","昌平","集中供暖"
2490,5,1,1,14,"次卧","高楼层","是","昌平","集中供暖"
2960,5,1,1,13,"次卧","低楼层","是","昌平","集中供暖"
2690,4,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
3990,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
2730,3,1,1,14,"主卧","低楼层","是","丰台","自采暖"
1990,3,1,1,11,"次卧","中楼层","是","通州","集中供暖"
2360,4,1,2,7,"次卧","高楼层","是","朝阳","集中供暖"
3160,2,1,1,13,"主卧","高楼层","是","丰台","集中供暖"
1960,3,1,1,14,"主卧","低楼层","否","大兴","集中供暖"
2630,3,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
2260,3,1,1,11,"次卧","低楼层","是","通州","集中供暖"
2690,2,1,1,8,"次卧","高楼层","是","东城","集中供暖"
3020,5,1,1,11,"主卧","高楼层","是","朝阳","集中供暖"
2560,4,1,1,10,"次卧","高楼层","是","昌平","自采暖"
1760,5,1,2,8,"次卧","中楼层","是","大兴","集中供暖"
1850,3,1,1,12,"主卧","低楼层","否","通州","集中供暖"
2660,3,1,1,10,"次卧","高楼层","是","丰台","集中供暖"
2790,3,1,1,8,"次卧","中楼层","是","朝阳","自采暖"
2990,4,1,1,12,"次卧","高楼层","是","丰台","自采暖"
2230,3,1,1,6,"次卧","低楼层","是","朝阳","集中供暖"
2520,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
1570,3,1,1,10,"次卧","低楼层","是","房山","自采暖"
2090,4,1,1,11,"次卧","高楼层","是","大兴","集中供暖"
1930,3,1,1,8,"次卧","高楼层","否","大兴","自采暖"
2760,3,1,1,15,"次卧","中楼层","是","大兴","集中供暖"
2270,3,1,2,9,"次卧","低楼层","是","朝阳","自采暖"
3160,2,1,1,11,"主卧","低楼层","是","丰台","集中供暖"
2910,3,1,1,13,"主卧","中楼层","是","东城","自采暖"
2190,2,1,1,13,"主卧","低楼层","是","通州","集中供暖"
3860,2,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
2420,3,1,1,16,"主卧","低楼层","是","丰台","集中供暖"
2830,3,1,1,16,"主卧","低楼层","是","石景山","集中供暖"
1990,4,1,1,17,"主卧","高楼层","是","房山","集中供暖"
2690,3,1,1,8,"次卧","低楼层","是","丰台","自采暖"
1790,4,1,1,9,"次卧","低楼层","否","顺义","集中供暖"
1890,2,1,1,8,"次卧","高楼层","是","大兴","集中供暖"
2190,4,1,1,12,"主卧","中楼层","是","大兴","集中供暖"
2160,4,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
2160,4,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
2550,4,1,1,9,"次卧","低楼层","是","丰台","自采暖"
2340,5,2,1,24,"主卧","高楼层","否","顺义","集中供暖"
2530,2,1,1,14,"主卧","低楼层","是","大兴","集中供暖"
2130,2,1,1,8,"次卧","低楼层","是","大兴","集中供暖"
2990,2,1,1,12,"次卧","中楼层","是","丰台","集中供暖"
3430,2,1,1,19,"主卧","中楼层","是","丰台","集中供暖"
3330,2,1,1,12,"次卧","低楼层","是","海淀","集中供暖"
3760,2,1,1,20,"主卧","低楼层","是","海淀","集中供暖"
1890,3,1,1,11,"主卧","中楼层","是","通州","集中供暖"
3100,2,1,1,17,"主卧","高楼层","是","石景山","集中供暖"
2530,2,1,1,8,"次卧","中楼层","是","石景山","集中供暖"
3130,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
2930,4,1,1,26,"主卧","中楼层","是","通州","自采暖"
1790,4,1,1,9,"次卧","中楼层","是","通州","自采暖"
2060,4,1,1,13,"次卧","中楼层","是","通州","自采暖"
1930,4,1,1,12,"次卧","中楼层","是","通州","自采暖"
5700,4,1,1,27,"主卧","低楼层","是","海淀","集中供暖"
3900,4,1,1,12,"次卧","低楼层","是","海淀","集中供暖"
2560,2,1,1,10,"次卧","低楼层","是","朝阳","自采暖"
2730,2,1,1,13,"主卧","低楼层","是","朝阳","自采暖"
2890,2,1,1,12,"次卧","高楼层","是","通州","集中供暖"
2990,2,1,1,13,"主卧","高楼层","是","通州","集中供暖"
2560,2,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
3090,2,1,1,19,"主卧","高楼层","是","石景山","集中供暖"
2390,2,1,1,14,"主卧","中楼层","是","大兴","集中供暖"
2030,2,1,1,9,"次卧","中楼层","是","大兴","集中供暖"
1560,3,1,1,6,"次卧","低楼层","是","大兴","集中供暖"
1830,3,1,1,9,"次卧","低楼层","是","大兴","集中供暖"
4360,3,1,1,13,"主卧","高楼层","是","海淀","集中供暖"
3960,3,1,1,10,"次卧","高楼层","是","海淀","集中供暖"
2230,2,1,1,13,"主卧","低楼层","是","昌平","集中供暖"
2290,2,1,1,14,"次卧","低楼层","是","昌平","集中供暖"
2060,2,1,1,18,"主卧","高楼层","是","房山","集中供暖"
2290,3,1,1,10,"主卧","低楼层","是","大兴","集中供暖"
2290,3,1,1,10,"次卧","低楼层","是","大兴","集中供暖"
2030,3,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
1990,3,1,1,9,"次卧","低楼层","是","丰台","集中供暖"
2030,3,1,1,13,"次卧","高楼层","是","丰台","自采暖"
2830,3,1,1,23,"主卧","高楼层","是","丰台","自采暖"
1890,3,1,1,11,"次卧","高楼层","是","丰台","自采暖"
2260,3,1,1,16,"主卧","高楼层","是","丰台","自采暖"
2000,3,1,1,12,"次卧","高楼层","是","丰台","自采暖"
2130,3,1,1,14,"次卧","高楼层","是","丰台","自采暖"
2190,3,1,1,16,"主卧","中楼层","是","丰台","自采暖"
1930,3,1,1,12,"次卧","中楼层","是","丰台","自采暖"
2030,3,1,1,14,"次卧","中楼层","是","丰台","自采暖"
4290,2,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
2030,3,1,1,11,"次卧","高楼层","是","通州","集中供暖"
3030,2,1,1,13,"主卧","中楼层","否","丰台","集中供暖"
3130,2,1,1,13,"次卧","中楼层","否","丰台","集中供暖"
1960,3,1,1,13,"主卧","高楼层","是","大兴","集中供暖"
3930,3,1,1,20,"主卧","高楼层","是","昌平","集中供暖"
2660,3,1,1,11,"次卧","高楼层","是","昌平","集中供暖"
2830,2,1,1,15,"主卧","高楼层","是","石景山","集中供暖"
2860,3,1,1,21,"主卧","中楼层","否","顺义","集中供暖"
2030,3,1,1,14,"次卧","中楼层","否","顺义","集中供暖"
1830,3,1,1,10,"次卧","中楼层","否","顺义","集中供暖"
3090,2,1,1,20,"主卧","低楼层","是","通州","集中供暖"
2400,2,1,1,10,"次卧","低楼层","是","通州","集中供暖"
2860,3,1,1,14,"次卧","中楼层","是","昌平","自采暖"
3930,3,1,1,23,"主卧","中楼层","是","昌平","自采暖"
1660,3,1,1,10,"次卧","低楼层","是","大兴","集中供暖"
1890,3,1,1,14,"次卧","低楼层","是","大兴","集中供暖"
2130,3,1,1,25,"主卧","低楼层","是","大兴","集中供暖"
2460,2,1,1,16,"主卧","中楼层","是","大兴","集中供暖"
3700,3,1,1,22,"主卧","低楼层","是","通州","自采暖"
1960,2,1,1,12,"次卧","低楼层","是","房山","自采暖"
2190,2,1,1,16,"主卧","低楼层","是","房山","自采暖"
2630,2,1,1,18,"主卧","低楼层","是","通州","集中供暖"
2090,2,1,1,9,"次卧","低楼层","是","通州","集中供暖"
1960,3,1,1,14,"主卧","高楼层","否","通州","集中供暖"
2990,3,1,1,14,"主卧","高楼层","是","丰台","集中供暖"
2290,3,1,1,6,"次卧","高楼层","是","丰台","集中供暖"
2800,2,1,1,10,"次卧","高楼层","是","通州","集中供暖"
3090,2,1,1,12,"主卧","高楼层","是","通州","集中供暖"
2060,2,1,1,10,"次卧","中楼层","否","通州","集中供暖"
2330,2,1,1,13,"主卧","中楼层","否","通州","集中供暖"
2090,2,1,1,9,"次卧","低楼层","是","通州","集中供暖"
2290,2,1,1,12,"主卧","低楼层","是","通州","集中供暖"
2130,2,1,1,11,"次卧","低楼层","是","通州","集中供暖"
1760,3,1,1,9,"次卧","中楼层","是","通州","集中供暖"
2190,3,1,1,19,"主卧","中楼层","是","通州","集中供暖"
2460,2,1,1,10,"次卧","高楼层","是","石景山","集中供暖"
3090,2,1,1,20,"主卧","高楼层","是","石景山","集中供暖"
2060,3,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
2400,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
2930,2,1,1,16,"主卧","低楼层","是","丰台","集中供暖"
2290,3,1,1,13,"主卧","高楼层","否","顺义","集中供暖"
2630,3,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
3160,3,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
3460,4,1,1,7,"次卧","中楼层","是","朝阳","集中供暖"
1800,4,1,1,11,"主卧","低楼层","否","通州","集中供暖"
2120,2,1,1,12,"主卧","中楼层","是","大兴","集中供暖"
2990,3,1,1,16,"次卧","低楼层","是","昌平","集中供暖"
1410,5,1,1,9,"次卧","中楼层","是","房山","集中供暖"
2630,4,1,1,8,"次卧","中楼层","是","海淀","自采暖"
2460,3,1,1,10,"主卧","中楼层","是","石景山","集中供暖"
4290,4,1,1,15,"次卧","低楼层","是","朝阳","集中供暖"
2790,2,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
4290,2,1,1,14,"次卧","中楼层","是","朝阳","集中供暖"
2790,4,1,1,10,"次卧","高楼层","是","昌平","自采暖"
3590,3,1,1,11,"次卧","中楼层","是","西城","集中供暖"
4060,5,1,1,19,"主卧","高楼层","是","丰台","集中供暖"
1950,3,1,1,11,"主卧","中楼层","是","通州","集中供暖"
3280,3,1,1,11,"主卧","低楼层","是","朝阳","集中供暖"
2460,4,1,1,9,"次卧","中楼层","是","海淀","自采暖"
1240,3,1,1,8,"次卧","中楼层","是","房山","集中供暖"
4390,4,1,1,21,"主卧","高楼层","是","朝阳","集中供暖"
1960,3,1,1,9,"次卧","高楼层","否","昌平","集中供暖"
2490,4,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
2170,4,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
2580,5,1,1,10,"次卧","中楼层","否","西城","集中供暖"
1730,2,1,1,8,"次卧","低楼层","是","大兴","集中供暖"
3530,4,1,1,13,"主卧","低楼层","是","朝阳","集中供暖"
3530,3,1,1,11,"主卧","高楼层","否","朝阳","集中供暖"
2390,3,1,1,8,"次卧","低楼层","是","海淀","自采暖"
3530,3,1,1,8,"次卧","高楼层","否","海淀","集中供暖"
2830,3,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
2030,3,1,1,13,"次卧","中楼层","是","昌平","集中供暖"
3460,3,1,1,13,"主卧","中楼层","是","朝阳","集中供暖"
2860,3,1,1,18,"主卧","高楼层","是","海淀","自采暖"
3130,3,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
2760,3,1,1,14,"主卧","低楼层","是","通州","集中供暖"
4100,2,1,1,13,"次卧","低楼层","是","朝阳","集中供暖"
3230,4,1,1,10,"次卧","中楼层","否","朝阳","集中供暖"
3330,3,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
2360,4,1,1,10,"主卧","高楼层","是","石景山","集中供暖"
2630,3,1,1,14,"主卧","中楼层","是","丰台","集中供暖"
1880,3,1,1,9,"主卧","中楼层","是","通州","集中供暖"
2560,4,1,1,12,"主卧","低楼层","是","昌平","集中供暖"
2790,3,1,1,9,"主卧","中楼层","是","朝阳","集中供暖"
3830,3,1,1,12,"次卧","高楼层","是","昌平","自采暖"
1610,4,1,1,8,"次卧","低楼层","是","通州","集中供暖"
1890,2,1,1,11,"主卧","中楼层","是","大兴","集中供暖"
2050,3,1,1,12,"主卧","中楼层","是","通州","自采暖"
1960,2,1,1,10,"次卧","中楼层","是","通州","集中供暖"
2890,3,1,1,13,"次卧","中楼层","是","海淀","集中供暖"
2460,4,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
1830,3,1,1,12,"主卧","低楼层","是","大兴","集中供暖"
1760,4,1,1,10,"次卧","中楼层","是","丰台","自采暖"
2430,3,1,1,8,"次卧","高楼层","是","海淀","自采暖"
3190,3,1,1,12,"次卧","中楼层","是","昌平","集中供暖"
1760,3,1,1,8,"次卧","低楼层","是","通州","集中供暖"
2620,4,1,1,11,"主卧","中楼层","是","丰台","集中供暖"
3290,3,1,1,15,"主卧","中楼层","否","海淀","自采暖"
2400,3,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
1960,3,1,1,10,"次卧","低楼层","是","通州","集中供暖"
2290,3,1,1,16,"主卧","低楼层","是","通州","集中供暖"
2000,3,1,1,11,"次卧","低楼层","是","通州","集中供暖"
2200,3,1,1,12,"次卧","中楼层","是","昌平","集中供暖"
3230,4,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3890,4,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
3590,4,1,1,13,"次卧","低楼层","是","朝阳","集中供暖"
3690,2,1,1,18,"主卧","低楼层","否","昌平","集中供暖"
1800,2,1,1,8,"次卧","中楼层","是","房山","集中供暖"
2290,2,1,1,16,"主卧","中楼层","是","房山","集中供暖"
3400,2,1,1,12,"次卧","中楼层","是","海淀","集中供暖"
3630,2,1,1,16,"主卧","中楼层","是","海淀","集中供暖"
2690,2,1,1,10,"主卧","低楼层","是","石景山","集中供暖"
2690,2,1,1,10,"次卧","低楼层","是","石景山","集中供暖"
4290,2,1,1,18,"主卧","中楼层","是","海淀","集中供暖"
3600,2,1,1,9,"次卧","中楼层","是","海淀","集中供暖"
1860,3,1,1,10,"主卧","高楼层","否","通州","集中供暖"
3430,3,1,1,22,"主卧","高楼层","是","顺义","集中供暖"
2430,3,1,1,12,"次卧","高楼层","是","顺义","集中供暖"
2400,3,1,1,13,"次卧","高楼层","是","顺义","集中供暖"
2400,3,1,1,13,"主卧","高楼层","是","通州","集中供暖"
1990,3,1,1,7,"次卧","高楼层","是","通州","集中供暖"
2430,3,1,1,13,"次卧","高楼层","是","通州","集中供暖"
3590,2,1,1,21,"主卧","中楼层","是","大兴","集中供暖"
2860,2,1,1,10,"次卧","中楼层","是","大兴","集中供暖"
2430,2,1,1,17,"主卧","高楼层","是","大兴","集中供暖"
2890,2,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
2360,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
2760,2,1,1,15,"主卧","中楼层","是","通州","集中供暖"
2590,2,1,1,13,"主卧","中楼层","是","通州","集中供暖"
2290,2,1,1,7,"次卧","中楼层","是","通州","集中供暖"
5190,2,1,1,15,"主卧","中楼层","是","海淀","自采暖"
4190,2,1,1,8,"次卧","中楼层","是","海淀","自采暖"
2560,2,1,1,20,"主卧","高楼层","是","通州","集中供暖"
2030,2,1,1,10,"次卧","高楼层","是","通州","集中供暖"
3700,3,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
2630,2,1,1,19,"主卧","中楼层","是","通州","集中供暖"
2430,2,1,1,16,"次卧","中楼层","是","通州","集中供暖"
3090,4,1,2,16,"主卧","中楼层","是","昌平","集中供暖"
3130,4,1,2,15,"次卧","中楼层","是","昌平","集中供暖"
2730,4,1,2,10,"次卧","中楼层","是","昌平","集中供暖"
2590,4,1,2,8,"次卧","中楼层","是","昌平","集中供暖"
3190,2,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
2730,2,1,1,10,"次卧","中楼层","是","东城","集中供暖"
2090,3,1,1,18,"次卧","高楼层","是","顺义","集中供暖"
1660,3,1,1,9,"次卧","高楼层","是","顺义","集中供暖"
3930,2,1,1,17,"主卧","低楼层","是","东城","集中供暖"
3390,2,1,1,10,"次卧","低楼层","是","东城","集中供暖"
1960,3,1,1,10,"次卧","高楼层","是","通州","集中供暖"
2230,3,1,1,16,"主卧","高楼层","是","通州","集中供暖"
3900,2,1,1,19,"主卧","高楼层","是","朝阳","集中供暖"
3160,2,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
3600,2,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
2900,3,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
2190,3,1,1,7,"次卧","中楼层","是","朝阳","集中供暖"
2230,2,1,1,10,"次卧","低楼层","是","大兴","集中供暖"
2830,2,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
3500,2,1,1,18,"主卧","高楼层","是","石景山","集中供暖"
2530,2,1,1,16,"主卧","中楼层","是","大兴","集中供暖"
1900,2,1,1,8,"次卧","中楼层","是","大兴","集中供暖"
1660,3,1,1,13,"主卧","高楼层","是","大兴","集中供暖"
1530,3,1,1,11,"次卧","高楼层","是","大兴","集中供暖"
3960,3,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
2830,3,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
2230,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
1930,3,1,1,7,"次卧","低楼层","是","朝阳","集中供暖"
2300,2,1,1,11,"主卧","高楼层","是","通州","集中供暖"
3830,2,1,1,18,"主卧","高楼层","是","朝阳","集中供暖"
1800,2,1,1,6,"次卧","中楼层","是","大兴","集中供暖"
2330,2,1,1,13,"主卧","中楼层","是","大兴","集中供暖"
1630,5,1,1,11,"次卧","低楼层","是","房山","集中供暖"
1530,5,1,1,9,"次卧","低楼层","是","房山","集中供暖"
2190,5,1,1,15,"次卧","低楼层","是","房山","集中供暖"
2430,5,1,1,22,"主卧","低楼层","是","房山","集中供暖"
2160,5,1,1,15,"次卧","低楼层","是","房山","集中供暖"
2560,2,1,1,9,"次卧","低楼层","是","丰台","集中供暖"
2630,2,1,1,12,"主卧","中楼层","是","通州","集中供暖"
